,진입 탈출로 개수,30m 이내 진입 탈출로 개수,최소 도로폭,교차로 개수,침엽수림 비율,산림기준 이격 거리,창문,산불 진화용수 거리,소방서와의 거리,담 유무,산림방향 담 유무,최대 경사도,최소 경사도,주건물 지붕특성,비산거리,불난 후 상태
0,"강원도 고성군 / 속초시, 옥계산불 ver1_1",,,,,,,,,,,,,,,
724,0,1.0,0.8,4.0,55.15,31.25,19.63,38.63,0.53,0.0,,,,1.0,0.0,0.0
725,0,1.0,0.8,6.0,48.97,31.25,57.02,38.62,0.52,0.0,,,,0.0,0.0,0.0
726,0,0.0,0.0,10.0,51.06,31.25,52.68,38.6,0.51,0.0,,,,1.0,0.0,0.0
727,0,0.0,0.0,10.0,64.83,31.25,41.98,38.58,0.51,0.0,,,,1.0,0.0,0.0
728,0,1.0,0.8,4.0,56.34,31.25,26.57,38.63,0.52,0.0,,,,1.0,0.0,0.0
729,0,1.0,0.8,5.0,51.14,31.25,58.92,38.62,0.52,0.0,,,,1.0,0.0,0.0
730,0,0.0,0.0,10.0,63.11,31.25,13.31,38.59,0.5,0.0,,,,1.0,0.0,0.0
731,0,0.0,0.0,9.0,51.75,31.25,49.28,38.6,0.5,0.0,,,,0.0,0.0,0.0
732,0,0.0,0.0,8.0,50.33,31.25,55.34,38.6,0.5,0.0,,,,1.0,0.0,0.0
733,1,1.0,1.8,11.0,62.85,31.25,41.98,38.58,0.49,0.0,,,,1.0,0.0,0.0
734,1,1.0,2.2,9.0,49.65,31.25,19.58,38.6,0.49,0.0,,,,1.0,0.0,0.0
735,2,2.0,1.8,11.0,58.7,31.25,185.07,38.58,0.48,0.0,,,,1.0,0.0,0.0
736,1,0.0,0.0,8.0,68.42,31.25,161.48,38.68,0.58,0.0,,,,0.0,0.0,0.0
737,2,3.0,5.0,10.0,67.98,31.25,97.78,38.67,0.57,0.0,,,,1.0,0.0,0.0
738,3,3.0,5.0,12.0,68.21,31.25,77.36,38.65,0.55,0.0,,,,1.0,0.0,0.0
739,3,3.0,5.0,11.0,68.22,31.25,40.44,38.65,0.55,0.0,,,,0.0,0.0,0.0
740,3,3.0,5.0,12.0,67.96,31.25,79.63,38.66,0.55,0.0,,,,0.0,0.0,0.0
741,3,3.0,5.0,12.0,68.22,31.25,45.16,38.64,0.54,0.0,,,,0.0,0.0,0.0
742,2,2.0,5.0,12.0,68.04,31.25,41.63,38.63,0.53,0.0,,,,0.0,0.0,0.0
743,3,4.0,2.8,12.0,63.1,31.25,234.76,38.61,0.52,0.0,,,,1.0,0.0,0.0
744,3,3.0,5.0,12.0,64.59,31.25,47.0,38.64,0.53,0.0,,,,1.0,0.0,0.0
745,3,3.0,5.0,12.0,66.66,31.25,204.68,38.63,0.53,0.0,,,,0.0,0.0,0.0
746,5,6.0,2.2,12.0,66.18,31.25,63.68,38.62,0.52,0.0,,,,1.0,0.0,0.0
747,3,3.0,5.0,12.0,64.31,31.25,101.97,38.64,0.53,0.0,,,,0.0,0.0,0.0
748,2,4.0,2.2,12.0,60.91,31.25,126.92,38.61,0.51,0.0,,,,0.0,0.0,0.0
749,3,4.0,2.2,10.0,51.86,31.25,54.46,38.62,0.51,0.0,,,,0.0,0.0,0.0
750,4,6.0,2.2,12.0,51.11,31.25,13.82,38.62,0.51,0.0,,,,1.0,0.0,0.0
751,2,4.0,2.2,12.0,48.08,31.25,133.1,38.6,0.5,0.0,,,,0.0,0.0,0.0
752,4,6.0,2.2,10.0,42.98,31.25,47.52,38.61,0.5,0.0,,,,1.0,0.0,0.0
753,3,6.0,2.2,12.0,46.78,31.25,46.77,38.61,0.5,0.0,,,,1.0,0.0,0.0
754,3,4.0,2.2,10.0,36.12,31.25,40.45,38.61,0.5,0.0,,,,0.0,0.0,0.0
755,2,4.0,2.2,11.0,35.03,31.25,38.19,38.6,0.5,0.0,,,,0.0,0.0,0.0
756,5,6.0,1.9,10.0,33.8,31.25,18.14,38.62,0.5,0.0,,,,0.0,0.0,0.0
757,5,7.0,1.9,11.0,22.59,31.25,42.6,38.61,0.49,0.0,,,,1.0,0.0,0.0
758,3,5.0,2.2,10.0,25.73,31.25,7.92,38.61,0.49,0.0,,,,1.0,0.0,0.0
759,4,6.0,2.2,10.0,24.44,31.25,50.54,38.6,0.49,0.0,,,,1.0,0.0,0.0
760,4,6.0,2.2,11.0,25.25,31.25,15.87,38.6,0.49,0.0,,,,1.0,0.0,0.0
761,2,4.0,2.2,11.0,24.82,31.25,18.79,38.59,0.49,0.0,,,,0.0,0.0,0.0
762,1,3.0,4.7,9.0,57.58,31.25,15.9,38.61,0.39,0.0,,,,1.0,0.0,0.0
763,1,1.0,7.9,7.0,0.0,31.25,22.68,38.66,0.44,0.0,,,,1.0,0.0,0.0
764,3,4.0,4.7,9.0,0.0,31.25,43.55,38.63,0.4,0.0,,,,1.0,0.0,0.0
765,3,4.0,4.7,10.0,0.0,31.25,54.37,38.62,0.4,0.0,,,,1.0,0.0,0.0
766,4,6.0,2.8,9.0,0.0,31.25,29.72,38.63,0.4,0.0,,,,1.0,0.0,0.0
767,4,6.0,2.8,10.0,0.0,31.25,41.21,38.62,0.39,0.0,,,,1.0,0.0,0.0
768,2,3.0,4.7,11.0,75.76,31.25,370.92,38.6,0.38,0.0,,,,1.0,0.0,0.0
769,1,1.0,3.1,4.0,0.0,31.25,18.66,38.69,0.47,0.0,,,,1.0,0.0,0.0
770,1,1.0,3.1,4.0,0.0,31.25,35.28,38.69,0.47,0.0,,,,1.0,0.0,0.0
771,2,2.0,5.2,8.0,0.0,31.25,49.2,38.65,0.43,0.0,,,,1.0,0.0,0.0
772,2,3.0,2.8,8.0,0.0,31.25,73.01,38.64,0.42,0.0,,,,1.0,0.0,0.0
773,2,3.0,2.8,8.0,0.0,31.25,41.21,38.63,0.41,0.0,,,,1.0,0.0,0.0
774,4,6.0,2.8,8.0,0.0,31.25,38.94,38.63,0.41,0.0,,,,1.0,0.0,0.0
775,4,6.0,2.8,10.0,0.0,31.25,41.21,38.62,0.39,0.0,,,,1.0,0.0,0.0
776,3,4.0,4.7,12.0,59.01,31.25,45.16,38.61,0.38,0.0,,,,1.0,0.0,0.0
777,4,6.0,2.8,10.0,0.0,31.25,38.94,38.62,0.4,0.0,,,,1.0,0.0,0.0
778,5,6.0,2.8,11.0,30.79,31.25,34.99,38.61,0.39,0.0,,,,1.0,0.0,0.0
779,2,3.0,4.7,12.0,79.4,31.25,44.35,38.6,0.38,0.0,,,,1.0,0.0,0.0
780,2,2.0,3.1,8.0,0.0,31.25,27.52,38.66,0.44,0.0,,,,1.0,0.0,0.0
781,1,1.0,5.2,8.0,0.0,31.25,40.78,38.65,0.44,0.0,,,,1.0,0.0,0.0
782,3,3.0,2.8,8.0,0.0,31.25,51.83,38.64,0.42,0.0,,,,1.0,0.0,0.0
783,2,3.0,2.8,8.0,0.0,31.25,49.28,38.63,0.41,0.0,,,,1.0,0.0,0.0
784,4,5.0,2.8,8.0,0.0,31.25,50.95,38.62,0.4,0.0,,,,1.0,0.0,0.0
785,5,5.0,2.8,10.0,0.0,31.25,38.92,38.61,0.39,0.0,,,,1.0,0.0,0.0
786,1,1.0,3.1,4.0,0.0,31.25,32.66,38.68,0.46,0.0,,,,1.0,0.0,0.0
787,2,3.0,3.1,6.0,0.0,31.25,40.39,38.67,0.45,0.0,,,,1.0,0.0,0.0
788,3,3.0,2.8,8.0,0.0,31.25,46.73,38.64,0.42,0.0,,,,1.0,0.0,0.0
789,3,3.0,2.8,8.0,0.0,31.25,44.35,38.63,0.41,0.0,,,,1.0,0.0,0.0
790,5,5.0,2.8,9.0,0.0,31.25,38.19,38.62,0.4,0.0,,,,1.0,0.0,0.0
791,5,5.0,2.8,13.0,56.3,31.25,36.69,38.61,0.39,0.0,,,,1.0,0.0,0.0
792,2,3.0,4.7,13.0,84.57,31.25,102.27,38.6,0.37,0.0,,,,0.0,0.0,0.0
793,2,3.0,4.7,12.0,89.45,31.25,35.94,38.58,0.36,0.0,,,,1.0,0.0,0.0
794,5,6.0,2.8,13.0,74.69,31.25,45.14,38.6,0.38,0.0,,,,1.0,0.0,0.0
795,2,3.0,3.1,4.0,0.0,31.25,35.11,38.67,0.46,0.0,,,,1.0,0.0,0.0
796,3,3.0,2.8,8.0,0.0,31.25,70.55,38.63,0.41,0.0,,,,1.0,0.0,0.0
797,3,3.0,2.8,8.0,0.0,31.25,15.84,38.63,0.41,0.0,,,,1.0,0.0,0.0
798,3,3.0,2.8,8.0,0.0,31.25,50.95,38.62,0.4,0.0,,,,1.0,0.0,0.0
799,4,4.0,2.8,8.0,0.0,31.25,44.32,38.61,0.39,0.0,,,,1.0,0.0,0.0
800,5,5.0,2.8,11.0,61.66,31.25,36.72,38.6,0.38,0.0,,,,0.0,0.0,0.0
801,4,5.0,3.9,13.0,90.95,31.25,36.29,38.58,0.36,0.0,,,,0.0,0.0,0.0
802,3,3.0,2.8,8.0,0.0,31.25,34.52,38.62,0.4,0.0,,,,1.0,0.0,0.0
803,4,4.0,2.8,10.0,25.69,31.25,28.48,38.61,0.39,0.0,,,,1.0,0.0,0.0
804,7,8.0,2.8,13.0,86.32,31.25,87.48,38.59,0.37,0.0,,,,0.0,0.0,0.0
805,4,5.0,2.8,8.0,0.0,31.25,33.16,38.64,0.42,0.0,,,,1.0,0.0,0.0
806,3,5.0,2.8,8.0,0.0,31.25,33.16,38.63,0.41,0.0,,,,1.0,0.0,0.0
807,4,4.0,2.8,9.0,0.0,31.25,46.77,38.61,0.39,0.0,,,,1.0,0.0,0.0
808,7,7.0,2.8,11.0,78.32,31.25,59.88,38.6,0.38,0.0,,,,0.0,0.0,0.0
809,4,4.0,3.9,13.0,91.41,31.25,38.58,38.58,0.36,0.0,,,,0.0,0.0,0.0
810,4,4.0,3.9,13.0,92.9,31.25,25.2,38.58,0.36,0.0,,,,0.0,0.0,0.0
811,3,5.0,3.1,6.0,0.0,31.25,46.79,38.66,0.44,0.0,,,,1.0,0.0,0.0
812,4,6.0,2.8,8.0,0.0,31.25,62.5,38.64,0.42,0.0,,,,1.0,0.0,0.0
813,3,4.0,2.8,8.0,0.0,31.25,63.71,38.62,0.4,0.0,,,,1.0,0.0,0.0
814,2,3.0,2.8,8.0,0.0,31.25,84.46,38.62,0.4,0.0,,,,1.0,0.0,0.0
815,5,5.0,2.8,13.0,90.21,31.25,21.25,38.58,0.37,0.0,,,,0.0,0.0,0.0
816,3,4.0,3.1,4.0,0.0,31.25,31.68,38.66,0.46,0.0,,,,0.0,0.0,0.0
817,2,5.0,3.1,4.0,0.0,31.25,32.82,38.66,0.45,0.0,,,,1.0,0.0,0.0
818,4,4.0,3.9,14.0,94.63,31.25,31.68,38.57,0.35,0.0,,,,1.0,0.0,0.0
819,4,4.0,3.9,14.0,94.59,31.25,16.29,38.57,0.35,0.0,,,,1.0,0.0,0.0
820,2,6.0,2.8,8.0,0.0,31.25,58.32,38.64,0.43,0.0,,,,1.0,0.0,0.0
821,4,5.0,2.8,9.0,96.1,31.25,714.14,38.61,0.4,0.0,,,,0.0,0.0,0.0
822,5,5.0,2.8,13.0,92.76,31.25,27.86,38.58,0.36,0.0,,,,0.0,0.0,0.0
823,3,6.0,2.8,7.0,0.0,31.25,54.66,38.64,0.43,0.0,,,,1.0,0.0,0.0
824,2,2.0,2.8,9.0,75.48,31.25,60.74,38.59,0.38,0.0,,,,1.0,0.0,0.0
825,3,3.0,2.8,9.0,97.06,31.25,41.18,38.6,0.39,0.0,,,,0.0,0.0,0.0
826,4,5.0,2.8,9.0,97.06,31.25,58.85,38.61,0.4,0.0,,,,1.0,0.0,0.0
827,2,2.0,3.7,3.0,94.45,31.25,43.5,38.6,0.38,0.0,,,,1.0,0.0,0.0
828,3,3.0,2.2,4.0,94.45,31.25,59.73,38.64,0.43,0.0,,,,1.0,0.0,0.0
829,0,0.0,0.0,4.0,94.66,31.25,89.11,38.61,0.4,0.0,,,,1.0,0.0,0.0
830,0,0.0,0.0,4.0,94.63,31.25,50.07,38.59,0.37,0.0,,,,1.0,0.0,0.0
831,0,0.0,0.0,5.0,94.66,31.25,20.74,38.62,0.4,0.0,,,,1.0,0.0,0.0
832,0,0.0,0.0,5.0,94.66,31.25,49.28,38.62,0.41,0.0,,,,0.0,0.0,0.0
833,0,0.0,0.0,6.0,94.72,31.25,27.22,38.57,0.36,0.0,,,,1.0,0.0,0.0
834,0,0.0,0.0,3.0,94.66,31.25,40.45,38.64,0.43,0.0,,,,1.0,0.0,0.0
835,0,0.0,0.0,5.0,94.66,31.25,48.08,38.62,0.41,0.0,,,,0.0,0.0,0.0
836,1,1.0,5.7,3.0,94.55,31.25,107.31,38.64,0.44,0.0,,,,0.0,0.0,0.0
837,0,0.0,0.0,3.0,94.66,31.25,85.19,38.62,0.41,0.0,,,,1.0,0.0,0.0
838,0,0.0,0.0,5.0,94.73,31.25,43.43,38.59,0.38,0.0,,,,1.0,0.0,0.0
839,2,2.0,2.3,3.0,94.13,31.25,65.52,38.65,0.45,0.0,,,,1.0,0.0,0.0
840,1,1.0,2.3,3.0,94.66,31.25,36.72,38.63,0.43,0.0,,,,1.0,0.0,0.0
841,0,0.0,0.0,5.0,94.58,31.25,44.32,38.6,0.39,0.0,,,,0.0,0.0,0.0
842,0,0.0,0.0,3.0,94.66,31.25,48.31,38.62,0.42,0.0,,,,1.0,0.0,0.0
843,0,0.0,0.0,6.0,94.82,31.25,78.62,38.59,0.37,0.0,,,,0.0,0.0,0.0
844,1,1.0,2.3,3.0,94.66,31.25,33.87,38.62,0.42,0.0,,,,1.0,0.0,0.0
845,1,1.0,2.3,3.0,94.66,31.25,37.4,38.61,0.41,0.0,,,,0.0,0.0,0.0
846,1,1.0,2.3,3.0,94.66,31.25,32.46,38.61,0.4,0.0,,,,1.0,0.0,0.0
847,0,0.0,0.0,5.0,94.69,31.25,16.29,38.6,0.39,0.0,,,,1.0,0.0,0.0
848,0,0.0,0.0,0.0,0.0,0.0,12.1,38.66,0.43,0.0,,,,1.0,0.0,2.0
849,0,0.0,0.0,0.0,0.0,0.06,17.97,38.65,0.43,0.0,,,,1.0,0.0,0.0
850,0,0.0,0.0,0.0,0.0,0.06,23.62,38.65,0.43,0.0,,,,1.0,0.0,2.0
851,0,0.0,0.0,0.0,0.0,0.06,25.83,38.64,0.42,0.0,,,,1.0,1.0,0.0
852,0,0.0,0.0,0.0,0.0,0.09,32.5,38.64,0.42,0.0,,,,1.0,0.0,0.0
853,0,0.0,0.0,0.0,0.0,0.06,35.14,38.64,0.42,0.0,,,,1.0,0.0,2.0
854,0,0.0,0.0,0.0,0.0,0.06,10.11,38.64,0.41,0.0,,,,1.0,0.0,2.0
855,0,0.0,0.0,1.0,0.0,0.06,32.05,38.63,0.4,0.0,,,,0.0,0.0,0.0
856,0,0.0,0.0,0.0,0.0,0.09,62.02,38.66,0.44,0.0,,,,0.0,0.0,0.0
857,0,0.0,0.0,0.0,0.0,0.0,33.12,38.63,0.41,0.0,,,,1.0,0.0,0.0
858,0,0.0,0.0,1.0,0.0,0.06,31.88,38.62,0.4,0.0,,,,1.0,1.0,0.0
859,0,0.0,0.0,0.0,0.0,0.0,13.71,38.63,0.41,0.0,,,,1.0,0.0,0.0
860,0,0.0,0.0,1.0,0.0,0.06,28.22,38.63,0.41,0.0,,,,1.0,0.0,0.0
861,0,0.0,0.0,2.0,0.0,0.09,46.73,38.61,0.39,0.0,,,,1.0,0.0,0.0
862,0,0.0,0.0,0.0,0.0,0.09,55.71,38.68,0.46,0.0,,,,1.0,0.0,0.0
863,0,0.0,0.0,0.0,0.0,0.06,56.16,38.67,0.46,0.0,,,,0.0,0.0,0.0
864,0,0.0,0.0,0.0,0.0,0.06,25.72,38.67,0.45,0.0,,,,0.0,1.0,0.0
865,0,0.0,0.0,0.0,0.0,0.09,29.16,38.66,0.45,0.0,,,,1.0,0.0,0.0
866,0,0.0,0.0,0.0,0.0,0.09,25.44,38.66,0.44,0.0,,,,1.0,0.0,0.0
867,0,0.0,0.0,0.0,0.0,0.06,31.1,38.64,0.43,0.0,,,,1.0,0.0,0.0
868,0,0.0,0.0,0.0,0.0,0.06,33.7,38.64,0.42,0.0,,,,0.0,0.0,0.0
869,0,0.0,0.0,0.0,0.0,0.06,34.85,38.63,0.41,0.0,,,,0.0,0.0,0.0
870,0,0.0,0.0,1.0,0.0,0.06,42.6,38.63,0.41,0.0,,,,1.0,1.0,0.0
871,0,0.0,0.0,1.0,0.0,0.06,29.64,38.62,0.4,0.0,,,,1.0,0.0,0.0
872,0,0.0,0.0,2.0,0.0,0.0,42.11,38.61,0.4,0.0,,,,1.0,1.0,0.0
873,0,0.0,0.0,2.0,0.0,0.06,87.84,38.61,0.39,0.0,,,,1.0,0.0,0.0
874,0,0.0,0.0,2.0,1.27,0.56,8.32,38.6,0.37,0.0,,,,1.0,0.0,0.0
875,0,0.0,0.0,0.0,0.0,0.06,41.62,38.63,0.42,0.0,,,,0.0,1.0,0.0
876,0,0.0,0.0,2.0,0.0,5.35,328.32,38.61,0.4,0.0,,,,0.0,1.0,0.0
877,0,0.0,0.0,2.0,0.7,0.0,16.13,38.6,0.38,0.0,,,,0.0,1.0,0.0
878,0,0.0,0.0,3.0,2.31,0.09,70.49,38.59,0.37,0.0,,,,1.0,0.0,0.0
879,0,0.0,0.0,3.0,4.59,1.43,20.28,38.59,0.37,0.0,,,,0.0,1.0,0.0
880,0,0.0,4.0,7.84,2.43,35.94,38581.08,0.36,0.38,0.0,,,,0.0,0.0,0.0
881,0,0.0,0.0,3.0,2.35,0.0,61.69,38.59,0.38,0.0,,,,1.0,0.0,0.0
882,0,0.0,0.0,4.0,5.92,0.09,34.83,38.58,0.37,0.0,,,,1.0,0.0,0.0
883,0,0.0,0.0,4.0,5.62,0.06,43.23,38.58,0.37,0.0,,,,0.0,0.0,0.0
884,0,0.0,0.0,4.0,9.46,0.38,38.42,38.58,0.36,0.0,,,,1.0,0.0,0.0
885,0,0.0,0.0,1.0,0.0,0.06,119.58,38.62,0.41,0.0,,,,0.0,1.0,0.0
886,1,0.0,0.0,4.0,10.97,8.11,102.73,38.57,0.36,0.0,,,,1.0,0.0,0.0
887,1,1.0,7.1,0.0,0.0,1.46,36.29,38.62,0.42,0.0,,,,1.0,0.0,0.0
888,1,2.0,1.2,4.0,13.71,14.35,35.11,38.56,0.35,0.0,,,,1.0,1.0,0.0
889,1,1.0,7.1,4.0,10.28,19.86,43.96,38.57,0.36,0.0,,,,1.0,1.0,0.0
890,2,3.0,1.2,4.0,13.39,21.5,43.03,38.56,0.35,0.0,,,,1.0,1.0,0.0
891,0,0.0,0.0,1.0,0.06,0.0,58.98,38.69,0.47,0.0,,,,1.0,0.0,0.0
892,1,0.0,0.0,1.0,0.05,0.06,25.83,38.67,0.46,0.0,,,,1.0,0.0,0.0
893,0,0.0,0.0,1.0,17.89,0.06,16.07,38.59,0.37,0.0,,,,1.0,0.0,0.0
894,0,0.0,0.0,1.0,0.05,0.0,61.29,38.68,0.47,0.0,,,,0.0,1.0,0.0
895,0,0.0,0.0,1.0,0.05,0.06,39.08,38.68,0.46,0.0,,,,1.0,0.0,0.0
896,1,1.0,1.7,1.0,0.05,0.06,38.19,38.67,0.45,0.0,,,,1.0,0.0,0.0
897,1,1.0,1.7,1.0,0.05,0.06,50.08,38.67,0.46,0.0,,,,1.0,0.0,0.0
898,1,1.0,1.7,1.0,0.05,3.0,47.43,38.66,0.45,0.0,,,,0.0,0.0,0.0
899,2,2.0,1.7,1.0,0.04,10.52,120.12,38.67,0.46,0.0,,,,1.0,0.0,0.0
900,1,1.0,1.7,1.0,0.04,6.95,43.75,38.66,0.45,0.0,,,,0.0,0.0,0.0
901,1,1.0,1.7,1.0,0.04,9.16,35.29,38.66,0.45,0.0,,,,0.0,0.0,0.0
902,1,1.0,1.7,1.0,0.04,13.04,30.53,38.65,0.44,0.0,,,,0.0,1.0,0.0
903,1,1.0,1.7,1.0,0.04,17.85,37.09,38.65,0.43,0.0,,,,0.0,0.0,0.0
904,1,1.0,1.7,2.0,3.05,4.25,8.61,38.64,0.42,0.0,,,,1.0,0.0,0.0
905,1,1.0,1.7,2.0,3.05,4.25,8.61,38.64,0.42,0.0,,,,1.0,0.0,0.0
906,1,1.0,1.7,2.0,0.04,20.42,28.45,38.65,0.43,0.0,,,,0.0,0.0,0.0
907,1,1.0,1.7,2.0,2.69,5.63,8.64,38.64,0.42,0.0,,,,1.0,0.0,0.0
908,1,1.0,1.7,4.0,2.73,4.92,5.53,38.63,0.42,0.0,,,,1.0,1.0,0.0
909,2,3.0,1.7,1.0,0.01,21.53,33.44,38.66,0.45,0.0,,,,0.0,0.0,0.0
910,2,3.0,1.7,4.0,0.04,25.08,24.62,38.65,0.44,0.0,,,,0.0,0.0,0.0
911,2,1.0,1.7,4.0,0.14,18.35,33.58,38.64,0.42,0.0,,,,0.0,0.0,0.0
912,2,3.0,1.7,1.0,0.0,26.37,58.62,38.66,0.46,0.0,,,,0.0,0.0,0.0
913,2,3.0,1.7,1.0,0.0,27.31,31.1,38.66,0.45,0.0,,,,0.0,0.0,0.0
914,2,3.0,1.7,1.0,0.0,35.16,27.24,38.66,0.45,0.0,,,,0.0,0.0,0.0
915,2,3.0,1.7,3.0,0.0,32.63,36.12,38.65,0.44,0.0,,,,0.0,0.0,0.0
916,2,3.0,1.7,4.0,0.0,32.37,36.94,38.65,0.44,0.0,,,,1.0,0.0,0.0
917,3,3.0,1.7,4.0,0.01,31.17,23.44,38.64,0.43,0.0,,,,1.0,0.0,0.0
918,2,1.0,1.7,4.0,0.14,18.35,33.58,38.64,0.42,0.0,,,,1.0,1.0,0.0
919,2,3.0,1.7,4.0,0.0,38.93,59.67,38.64,0.44,0.0,,,,1.0,0.0,0.0
920,2,3.0,1.7,3.0,0.0,40.31,17.5,38.65,0.45,0.0,,,,1.0,0.0,0.0
921,3,3.0,1.7,5.0,0.0,30.37,67.32,38.64,0.43,0.0,,,,1.0,1.0,0.0
922,1,1.0,9.0,3.0,0.0,0.06,12.53,38.68,0.46,0.0,,,,1.0,0.0,0.0
923,1,1.0,9.0,5.0,0.0,0.0,37.32,38.66,0.44,0.0,,,,1.0,1.0,0.0
924,3,3.0,4.3,2.0,0.0,0.0,31.1,38.7,0.48,0.0,,,,1.0,1.0,0.0
925,3,3.0,4.3,2.0,0.0,0.09,28.93,38.71,0.48,0.0,,,,1.0,0.0,2.0
926,2,2.0,2.0,5.0,0.0,0.09,5.4,38.64,0.41,0.0,,,,1.0,0.0,0.0
927,2,3.0,1.7,2.0,0.0,11.06,83.94,38.65,0.43,0.0,,,,0.0,0.0,0.0
928,2,3.0,1.7,3.0,0.0,8.4,44.64,38.65,0.42,0.0,,,,1.0,1.0,0.0
929,0,0.0,0.0,1.0,0.28,0.06,151.26,38.65,0.43,0.0,,,,1.0,0.0,1.0
930,0,0.0,0.0,2.0,32.14,20.63,15.52,38.71,0.49,0.0,,,,1.0,0.0,2.0
931,0,0.0,0.0,2.0,30.88,14.26,21.54,38.71,0.48,0.0,,,,1.0,1.0,0.0
932,0,0.0,0.0,2.0,29.92,3.62,50.34,38.7,0.47,0.0,,,,0.0,0.0,2.0
933,0,0.0,0.0,6.0,20.32,3.03,27.91,38.63,0.41,0.0,,,,1.0,0.0,0.0
934,1,1.0,53.5,2.0,30.92,44.72,157.32,38.71,0.49,0.0,,,,0.0,0.0,0.0
935,0,1.0,3.5,1.0,0.51,12.69,40.09,38.7,0.47,0.0,,,,0.0,1.0,0.0
936,0,0.0,0.0,1.0,0.0,0.0,53.22,39.16,1.35,0.0,,,,1.0,0.0,0.0
937,0,0.0,0.0,2.0,0.0,8.6,5.07,39.14,1.33,0.0,,,,1.0,0.0,0.0
938,0,0.0,0.0,0.0,0.0,0.06,13.31,39.16,1.33,0.0,,,,1.0,0.0,2.0
939,0,0.0,0.0,1.0,1.43,0.0,111.28,39.19,1.35,0.0,,,,1.0,0.0,0.0
940,0,0.0,0.0,2.0,1.19,0.06,48.24,39.18,1.32,0.0,,,,1.0,0.0,0.0
941,0,0.0,0.0,2.0,1.25,0.06,81.65,39.18,1.32,0.0,,,,1.0,0.0,0.0
942,2,2.0,4.1,9.0,4.35,137.22,417.38,39.84,1.91,0.0,,,,1.0,0.0,0.0
943,0,0.0,0.0,0.0,6.29,0.06,20.53,39.9,1.85,0.0,,,,1.0,0.0,2.0
944,0,0.0,0.0,2.0,7.34,0.06,5.44,39.88,1.85,0.0,,,,1.0,1.0,0.0
945,울진 금강송면 삼근 1리 마을회관,,,,,,,,,,,,,,,
946,1,1.0,8.2,1.0,94.82,0.0,192.84,16.65,14.19,0.0,,28.0,10.0,1.0,0.0,0.0
947,1,1.0,8.2,2.0,94.94,4.13,287.48,16.66,14.2,0.0,,10.0,8.0,0.0,0.0,0.0
948,1,1.0,8.2,2.0,95.06,6.62,36.75,16.67,14.18,0.0,,5.0,5.0,1.0,0.0,0.0
949,1,1.0,8.2,2.0,94.78,3.78,17.96,16.67,14.19,0.0,,23.0,10.0,1.0,0.0,0.0
950,1,1.0,8.2,2.0,94.66,0.38,22.12,16.67,14.18,0.0,,23.0,10.0,1.0,1.0,0.0
951,1,1.0,8.2,2.0,93.74,0.06,141.03,16.68,14.18,0.0,,17.0,9.0,1.0,0.0,0.0
952,1,1.0,8.2,2.0,94.52,0.09,58.82,16.69,14.17,0.0,,29.0,14.0,1.0,0.0,0.0
953,1,1.0,8.2,3.0,93.88,0.06,22.44,16.68,14.17,0.0,,21.0,12.0,1.0,1.0,0.0
954,1,1.0,8.2,3.0,93.65,0.09,29.1,16.69,14.16,0.0,,25.0,14.0,0.0,1.0,0.0
955,1,1.0,8.2,3.0,92.89,0.0,33.18,16.69,14.17,0.0,,19.0,13.0,0.0,0.0,0.0
956,1,1.0,2.1,4.0,92.96,0.06,19.76,16.69,14.17,0.0,,16.0,6.0,1.0,0.0,0.0
957,1,1.0,2.1,4.0,93.11,0.06,42.77,16.7,14.17,1.0,0.0,9.0,6.0,0.0,0.0,0.0
958,0,0.0,0.0,3.0,90.97,0.0,85.19,16.71,14.15,0.0,,24.0,12.0,0.0,1.0,0.0
959,1,1.0,2.1,4.0,92.52,0.06,59.47,16.7,14.16,0.0,,15.0,6.0,1.0,0.0,0.0
960,1,1.0,2.1,4.0,92.3,0.09,32.82,16.71,14.16,0.0,,13.0,6.0,1.0,1.0,0.0
961,1,1.0,2.1,4.0,93.11,0.06,42.77,16.7,14.17,1.0,0.0,6.0,6.0,1.0,0.0,0.0
962,1,1.0,2.1,5.0,93.0,0.06,29.38,16.7,14.16,1.0,0.0,8.0,6.0,1.0,1.0,0.0
963,0,0.0,0.0,4.0,90.98,0.0,53.57,16.71,14.15,0.0,,13.0,6.0,0.0,1.0,0.0
964,1,1.0,2.1,5.0,91.15,0.06,41.96,16.72,14.15,0.0,,12.0,6.0,1.0,0.0,0.0
965,1,1.0,2.2,3.0,89.87,0.06,42.94,16.72,14.14,0.0,,24.0,12.0,1.0,0.0,0.0
966,2,3.0,2.1,5.0,93.43,11.25,37.44,16.69,14.18,0.0,,14.0,10.0,1.0,0.0,0.0
967,0,0.0,0.0,4.0,90.22,0.06,32.28,16.73,14.14,0.0,,13.0,6.0,1.0,0.0,0.0
968,1,1.0,2.2,3.0,89.28,0.06,56.22,16.73,14.13,0.0,,22.0,13.0,1.0,1.0,0.0
969,1,1.0,2.2,4.0,89.63,0.09,22.68,16.73,14.13,0.0,,13.0,6.0,1.0,1.0,0.0
970,1,1.0,2.2,3.0,89.28,0.06,56.22,16.73,14.13,0.0,,21.0,14.0,0.0,0.0,0.0
971,1,1.0,2.2,3.0,89.09,0.0,16.65,16.74,14.13,0.0,,14.0,13.0,1.0,1.0,0.0
